ID,PID,Text
1720,1720_1,"My supervisor, gave the opportunity to the engineer to lead a particular project, as a recognition to the hard work he had done to collect all the background information.""
"
1721,1721_0,"This happens during the discussions between my supervisor and I on our research project.
"
1722,1722_0,This intern did not give me a commanding role as a leader.
1722,1722_1,"Decisions were not based on me and hence leading a team was never an option.
"
1723,1723_0,This internship has not required me to take on any leadership roles because I am simply working underneath my one boss.
1723,1723_1,"I do not have anybody working underneath or with me that is necessary to lead. 
"
1724,1724_0,"""This is a difficult one because I did not necessarily hear anything supervisors or employees would say to each other since it was all technical Spanish, Catalan, or very fast and mumbled."
1724,1724_1,"The only thing I really noticed was when I would finish a project or update a group on what I was doing and they,d say, """"Good."
1724,1724_2,"Keep going"""" or something like that.""
"
1725,1725_0,"""This is a general answer, but every project that was assigned to me was completely given to me."
1725,1725_1,"My mentors didn't need to stay on email chains or check in every step of the way because they fully trusted my responsibility and leadership capabilities. ""
"
1726,1726_0,This is displayed weekly as my Mentor leads meetings for the PEER Mentors.
1726,1726_1,"In these meetings we discuss how our mentees are doing and learn academic and life strategies to pass along to them.
"
1727,1727_0,"""This is practiced all of the time in my internship position."
1727,1727_1,My UPIC is largely related to event coordinating and preparing.
1727,1727_2,"In order to achieve our goals for each event in a proper manner, my UPIC mentor meets with me and the other UPIC intern and explains everything that needs to happen for each individual event and tells us what we need to do in order for the whole to work together to achieve success. ""
"
