ID,PID,Text
1295,1295_0,"""When working on a magazine or some other published piece, it is important for different leaders to alternate taking the reigns during the project."
738,738_0,"""In the Immersive Space we have different classes come in, and one class is the vr systems cs class with their group projects, and I worked with a group who was stuck for a bit and undecided on the path they were going to take, and I helped work out the issues and provide them info on what other groups had done, and facilitated conversation and helped to push their ideas in a different, better direction than what they were heading, and this further communication and discussion allowed them to figure out their new objective and get their project completed.""
"
317,317_0,"Emails again
"
1160,1160_2,"This required communicating and being attentive to detail.""
"
1169,1169_1,"This system was to be used by the college, and to also educate the middle school robotics team as they research ways of developing an automated aquaponics system."
873,873_0,My supervisor Nathan helped me multiple times with projects that I had messed up on.
976,976_2,"For me, this was normally programming, circuits, and micro-controllers."
26,26_0,A time when I noticed a coworker who capitalized on the strengths of each individual was during a monthly meeting to discuss the progress of the research study.
889,889_1,"I knew that our department had tried and failed to have an account a few years earlier, so I reached out to my mentor and his boss to have a meeting discussing the pros and cons of creating and instagram, as well to create a defined outline of what we wanted our CCIT brand to be."
140,140_5,I centered the dialogue around our mission statement and pushed for us to develop a revised vision statement that would help the organization move forward.
